id,Age
74051,7.119166712310875
74052,7.995485690385857
74053,10.03482602459559
74054,9.640836072897592
74055,7.995491663108588
74056,12.229862399277096
74057,10.949839723236614
74058,8.006488538173505
74059,12.552399051645168
74060,10.103650290470714
74061,11.565519240839858
74062,10.049575071179834
74063,4.000173800123635
74064,11.76606019655452
74065,5.061674536172318
74066,6.000013175171811
74067,10.917811978735738
74068,12.520665002213214
74069,9.954774707661176
74070,10.233381366689816
74071,15.788168948136853
74072,9.005609106761618
74073,8.430666209367923
74074,9.18554631463239
74075,11.209535570208672
74076,9.332051214074387
74077,12.318758220555473
74078,10.579968110384737
74079,8.841856278177387
74080,10.978655504456572
74081,10.760880338416762
74082,10.845796068207907
74083,10.26125716126003
74084,11.438683223668164
74085,10.660111025800582
74086,7.000019319991282
74087,9.57357969818278
74088,10.672567463384368
74089,8.262528543144269
74090,9.754478618454415
74091,7.526990890567378
74092,9.75596561417936
74093,10.085654205506465
74094,9.89549403328451
74095,17.137092676169935
74096,11.123021211902042
74097,6.010762343840742
74098,6.000013175171811
74099,13.04486443622284
74100,9.9602936634864
74101,10.974455878311957
74102,8.99200704166464
74103,11.590931355254043
74104,9.410704884273025
74105,8.666203868799164
74106,11.029032985745115
74107,9.66118157117281
74108,5.031925350910533
74109,9.175796309499365
74110,5.116520513273068
74111,10.145186731577862
74112,6.985624325283121
74113,8.132697606453656
74114,10.801291823968402
74115,9.558225125520998
74116,10.271932288150392
74117,12.479920230649096
74118,9.796117861931414
74119,8.361935388902712
74120,16.30085132587269
74121,9.434144122649457
74122,7.000012977094822
74123,11.568133185350494
74124,5.000015403756313
74125,7.004878552996985
74126,7.005124764276614
74127,11.090924917220065
74128,10.171231496802108
74129,8.977197356938278
74130,9.989163796523243
74131,10.191277502303944
74132,7.715740697089435
74133,9.735479534632315
74134,10.682238457765592
74135,4.100173800123635
74136,6.000302337080205
74137,5.066894214484129
74138,16.114226241404452
74139,10.794372202317081
74140,14.246599706597461
74141,9.206725323194611
74142,10.55930065873115
74143,15.417609175270652
74144,13.036702836054936
74145,11.000346823364346
74146,7.997806949363726
74147,9.967219488712832
74148,5.140318718260294
74149,10.083337338390628
74150,8.876668289436598
74151,8.942966351353697
74152,13.3959360456086
74153,10.736668140183514
74154,7.945621104129051
74155,6.124961337080206
74156,11.562520275770158
74157,10.504460501912988
74158,12.142069779081336
74159,9.943690547349174
74160,13.337695087469505
74161,9.535787567703434
74162,9.658702205035512
74163,9.762182523541213
74164,9.9456181416198
74165,10.066501242571011
74166,8.94814801673818
74167,10.86324476045769
74168,10.189548586457498
74169,11.36605841600043
74170,10.29140333039533
74171,11.739844477953326
74172,11.08611205866293
74173,7.108350274781312
74174,11.106181113596225
74175,9.726339914373408
74176,8.97593194063434
74177,10.388085952609838
74178,11.744435235417694
74179,12.509342057742629
74180,5.521258465517386
74181,8.270404627789437
74182,10.124650374762773
74183,6.990116315796451
74184,11.153173960412666
74185,12.035309103513
74186,9.790393996294403
74187,9.822566124486674
74188,11.935200665996614
74189,5.911208373216997
74190,9.006904824149137
74191,10.254136027306647
74192,10.938643566837936
74193,8.989969529634209
74194,4.000173800123635
74195,11.733879403500975
74196,11.72359812401595
74197,10.080277547173083
74198,6.55503842770422
74199,9.580022473191553
74200,10.572590930495956
74201,8.152048719279483
74202,11.529537303254997
74203,10.73970148320728
74204,10.86107204630026
74205,9.919271794022908
74206,9.026266905048223
74207,8.873582451294531
74208,11.89932340783102
74209,16.112829310256945
74210,11.114128039334183
74211,7.215126882499353
74212,9.12590562458595
74213,10.668198351525948
74214,12.279247568303134
74215,8.316521197878627
74216,6.994712375152504
74217,15.837766707489504
74218,10.782629265065513
74219,7.94198335090233
74220,14.525702553809246
74221,7.88105915814741
74222,10.092618848533814
74223,9.82780290954394
74224,8.028387180020442
74225,10.314814887437095
74226,9.910024906048584
74227,10.958061829157952
74228,4.000173800123635
74229,11.132523843263925
74230,10.16206515744608
74231,7.929389565165879
74232,10.83570980420432
74233,6.000302337080205
74234,10.026631909862235
74235,11.035831775316964
74236,8.029410828586157
74237,8.992185883335544
74238,10.294069008020397
74239,6.000273029325165
74240,7.413296521751709
74241,7.950921410178582
74242,12.773411548512911
74243,10.16068489572259
74244,6.993868814905926
74245,10.133432050683762
74246,9.937305578797638
74247,8.693994048710676
74248,8.756297994457507
74249,14.623722378468184
74250,11.042816930931423
74251,12.177351531949679
74252,8.001855014958851
74253,10.926746237304382
74254,10.110128234967387
74255,10.183946323931526
74256,10.951783930145972
74257,11.86198723859026
74258,4.100173800123635
74259,10.350616706861924
74260,8.75164451952824
74261,7.039474148658081
74262,5.000015403756313
74263,11.013525678804605
74264,10.043432216148984
74265,11.113228012767465
74266,8.032391927859381
74267,10.573467834448792
74268,7.000012977094822
74269,7.991577494525998
74270,8.278247223188943
74271,10.90541379204955
74272,16.28199539872781
74273,7.021945263193795
74274,11.305182628697548
74275,8.725649600904404
74276,7.990714119829857
74277,9.0834159588703
74278,13.606830025525216
74279,10.409569174942202
74280,10.74336027221116
74281,15.10800939560475
74282,12.194970830540749
74283,10.449994713151547
