id,Age
74051,7.804837828183046
74052,7.663944744593631
74053,10.394198745767362
74054,9.543974331786053
74055,7.484848668897257
74056,12.258391364983876
74057,10.437897078346033
74058,8.464880081523479
74059,11.983239543408473
74060,10.380295655973878
74061,13.207116612048399
74062,9.806080982987968
74063,4.909652201452167
74064,12.85963586342535
74065,5.592992330334716
74066,6.423403714756764
74067,10.809590869546195
74068,11.84354158180195
74069,10.499130150400944
74070,10.136315715341052
74071,15.814058117876112
74072,9.507872190574354
74073,8.906207617905121
74074,8.628095385513951
74075,13.025904668329595
74076,9.444967776407951
74077,14.052532010063704
74078,11.890658122351997
74079,9.33195578950405
74080,10.761942231146168
74081,11.00273387234213
74082,9.234985261688227
74083,9.393138443761433
74084,13.406932906522314
74085,11.851591464753799
74086,6.786350259371431
74087,9.320337265243705
74088,11.609296516773203
74089,9.118768427238052
74090,10.243276329656538
74091,7.733822680761077
74092,9.368207645179464
74093,11.222203884414352
74094,10.356198586378888
74095,17.60782315264782
74096,10.870672695147597
74097,6.589102777048608
74098,6.152660278450243
74099,13.298850991910893
74100,10.369042236865237
74101,9.906816629999966
74102,9.94164052107984
74103,9.079577947472817
74104,10.211434597488946
74105,8.848924821915993
74106,11.879651328043423
74107,10.135983074070484
74108,5.915227206590155
74109,9.353201869415862
74110,6.162380086425324
74111,11.412523147598638
74112,6.8157157097512195
74113,8.89969929858638
74114,10.973525347699983
74115,8.370855422196406
74116,8.904949645173623
74117,13.685169664976144
74118,10.966256165391012
74119,8.992894546211588
74120,15.814225383613628
74121,10.457173395462185
74122,6.882199961455444
74123,11.989189907777874
74124,5.528448120663271
74125,7.427808454700976
74126,7.167522645129811
74127,11.651029187328696
74128,11.503696056703912
74129,9.635689857000827
74130,11.09161448556993
74131,11.060329145049998
74132,7.5839410796629645
74133,10.329025043566066
74134,11.734006926132135
74135,4.810432299500723
74136,6.926566386709979
74137,5.944580375039504
74138,16.598371315371992
74139,10.570355150736255
74140,13.584748096024747
74141,9.706572035933412
74142,11.13896433114773
74143,15.050299682499418
74144,15.613444180364763
74145,11.500611691325702
74146,8.203225081195999
74147,10.558406852590284
74148,6.042743203653261
74149,10.775825272721963
74150,7.976950589269237
74151,7.34883659717919
74152,13.50514998355101
74153,11.184245520484724
74154,8.046494171632549
74155,6.826864741863007
74156,12.883091697508203
74157,11.101199807823473
74158,13.690547882585655
74159,10.302521031496823
74160,13.120726717340677
74161,10.997747724986592
74162,9.7666074054661
74163,10.536749295875424
74164,9.593492537394734
74165,10.851886594232262
74166,8.79498882683404
74167,11.061002677276601
74168,10.470143809673527
74169,11.76644079635923
74170,10.108979234130985
74171,12.687984958571786
74172,11.680438554029617
74173,8.285429770073748
74174,12.155733490235924
74175,9.574242187083204
74176,9.92713342640792
74177,11.134468084498044
74178,12.064616951963298
74179,13.904856951181163
74180,5.88252241062434
74181,8.77623002341598
74182,10.179941902502144
74183,7.398448241253096
74184,11.766173850453391
74185,12.15416721038865
74186,10.984211317260627
74187,8.880531482647033
74188,13.0346959334958
74189,6.00651777712026
74190,9.124602508334451
74191,11.28535151327332
74192,12.33187040064417
74193,9.263438029017223
74194,4.8733634289861305
74195,11.936520991339755
74196,11.950437923023198
74197,10.660422358600034
74198,7.275105118020479
74199,10.039431555724175
74200,11.442779147326089
74201,9.083687273196894
74202,12.089909071148973
74203,11.18040272147136
74204,10.545550591513493
74205,10.513747202375798
74206,9.749168917228452
74207,9.036129502868725
74208,12.702336891255953
74209,15.795815736888184
74210,10.638457882235784
74211,6.969801470317119
74212,9.062245304068314
74213,10.418953747823377
74214,12.699122668174237
74215,8.514550961857996
74216,7.711684604424652
74217,15.76582769551893
74218,11.734693119876322
74219,8.443291184138793
74220,15.117153410098503
74221,7.521625656545215
74222,10.660443695090905
74223,9.5577268341335
74224,8.728408075422138
74225,10.793612035982854
74226,10.167964821456183
74227,11.201389616975533
74228,4.905825981595767
74229,11.970560771941102
74230,10.532551630060553
74231,8.229316448358311
74232,10.139251461037428
74233,6.847787525087588
74234,10.205162778630083
74235,12.210283991369359
74236,8.019661766293975
74237,9.050817305475672
74238,10.589015092562143
74239,6.6422385399887
74240,7.7743415993333835
74241,7.771221646296616
74242,12.746351180658397
74243,10.703297372144167
74244,7.1201958710341895
74245,11.263387228178349
74246,9.293762803133909
74247,9.093741775963004
74248,8.648295092795486
74249,13.871593205286494
74250,9.69133443240592
74251,14.794754569900636
74252,7.974595361315788
74253,11.953919938066228
74254,11.060648681352482
74255,11.098887581913282
74256,11.31071118278324
74257,12.237680716588205
74258,4.7479938984998515
74259,11.559304265876047
